Recipe Code,Pickers Count,Time Consumption,P,E,H,M,VE,VH,Meal Kits/Crate
18R4,3.0,3.82,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.88,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.65,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,4.05,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.08,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.28,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.85,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.83,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,4.63,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.62,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,5.33,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.7,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.6,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.82,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,4.32,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.15,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,6.93,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.9,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,4.25,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.42,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,4.28,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.1,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.15,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.97,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.87,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.9,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.62,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.62,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.25,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.73,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.2,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.07,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.55,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.63,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.15,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.43,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.68,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.63,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,2.35,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,3.5,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,3.0,5.28,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.97,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.53,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.68,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.08,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.45,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.52,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.92,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.65,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.98,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.03,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.63,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.13,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.97,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.42,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.72,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.65,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,4.17,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.15,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.7,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.67,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.75,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,5.4,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.0,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.45,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.02,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.17,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.63,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.17,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.18,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.9,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.93,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.52,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.82,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.9,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.78,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.1,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.12,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.35,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.95,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.22,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.18,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.1,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.93,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.18,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.08,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.28,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.7,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.25,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,4.22,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.0,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.9,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.43,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.47,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.85,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.37,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.77,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.92,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.3,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,7.75,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.8,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.03,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.35,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.18,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.75,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.97,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.42,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.02,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.95,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.17,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.25,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.62,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.37,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.62,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,2.95,4P,2.0,6.0,2.0,4.0,0.0,3.0
18R4,4.0,3.53,4P,2.0,6.0,2.0,4.0,0.0,3.0
18K4,3.0,3.45,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,5.85,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.25,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.2,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.08,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.15,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.62,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.55,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.53,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.42,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.32,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.2,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.82,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.92,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.13,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.62,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.33,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.78,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.17,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.15,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.17,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.47,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.1,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.22,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.23,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.57,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,7.03,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.65,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.87,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.97,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.67,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.27,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,7.35,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.48,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.37,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.88,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.73,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.18,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.15,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.9,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.23,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.12,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.28,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.97,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.2,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.97,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.2,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.82,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.68,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,5.28,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.92,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.85,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.1,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.98,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.05,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.67,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.65,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.05,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.88,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.75,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.65,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,6.72,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.8,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.35,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.95,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.23,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.22,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.32,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.03,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.28,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.13,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.03,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.25,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.62,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.72,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.37,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.48,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.58,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.8,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.35,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.23,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.1,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.3,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.33,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.07,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.08,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.0,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.18,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.08,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.38,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.08,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.27,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.12,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,4.13,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,4.15,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.55,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,2.98,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.58,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.78,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.92,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.68,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.42,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.73,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.05,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.8,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.53,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.63,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.48,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.87,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.45,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.23,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.47,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.37,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.37,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.72,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.5,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,5.02,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.25,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.98,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.5,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.1,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.62,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.6,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.23,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.58,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.68,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.35,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,5.15,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.98,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.6,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.83,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.55,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.35,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.05,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.13,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.88,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.82,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.7,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.4,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.33,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.57,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.72,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.5,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.87,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.93,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.9,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.48,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.07,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.13,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.37,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.82,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.2,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.82,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.25,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.93,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.1,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.35,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.28,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.52,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.5,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.72,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.73,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.9,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.87,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.38,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.83,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.33,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.75,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.22,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.7,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.32,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.38,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.77,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.08,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.02,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,5.55,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.73,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.07,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.87,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.27,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.88,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.83,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.65,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.45,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.98,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.62,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.67,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,5.33,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.72,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.27,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.95,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.77,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.15,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.15,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.28,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.8,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.1,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.08,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.5,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.05,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.08,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,4.85,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.53,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.57,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,2.88,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,4.37,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.0,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,4.43,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.62,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.6,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.18,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,4.9,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,2.67,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,4.5,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,2.77,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.63,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.4,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.58,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,2.73,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.43,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,2.53,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,4.3,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,2.45,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.63,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,4.0,3.55,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.57,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.75,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.45,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.53,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.13,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.15,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.35,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.0,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.2,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.7,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,6.17,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,8.02,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,4.67,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.48,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,2.6,4P,2.0,3.0,0.0,3.0,1.0,4.0
18K4,3.0,3.97,4P,2.0,3.0,0.0,3.0,1.0,4.0
